Signi70,Sp70,Sp70/Sbg70,Sconv70,Stot70,FWHMa70,FWHMb070,PA070,Signi160,Sp160,Sp160/Sbg160,Sconv160,Stot160,FWHMa160,FWHMb160,PA160,Signi250,Sp250,Sp250/Sbg250,Sconv250,Stot250,FWHMa250,FWHMb250,PA250,Signi350,Sp350,Sp350/Sbg350,Sconv350,Stot350,FWHMa350,FWHMb350,PA350,Signi500,Sp500,Sp500/Sbg500,Stot500,FWHMa500,FWHMb500,PA500,SigniNH2,NpH2,NpH2/NbgH2,NconvH2,NbgH2,FWHMaNH2,FWHMbNH2,PANH2,NSED,Region,Coretype
0.0,0.015,0.01,0.00157,0.0823,  8,  8,-50,9.7,0.255,0.15,0.819,1.19, 34,24, 24,15.0,0.663,0.28,0.895,1.11,26,21,  4,14.9,0.518,0.23,0.544,0.58,28,25,20,8.6,0.373,0.19,0.355,36,36,8,26.5,2.0,0.37,0.5,4.0,24,18,5,4,Orion,2
0.0,0.0147,0.13,0.197,0.574, 54, 45,-19,0.0,0.201,0.12,0.889,1.95, 40,37,-33,8.1,0.26,0.13,0.475,0.81,46,22,-41,7.1,0.261,0.14,0.328,0.512,47,25,-45,0.0,0.22,0.11,0.289,39,36,-46,11.5,0.6,0.15,0.3,4.0,54,20,-47,3,Orion,1
0.0,0.015,0.0,0.001,-0.0141,   ,   ,   ,10.2,0.317,0.18,0.528,0.751, 19,16,100,16.0,0.55,0.24,0.56,0.729,20,18,-27,12.7,0.346,0.16,0.343,0.297,25,25,-33,0.0,0.156,0.08,0.0872,36,36,-23,20.3,1.0,0.29,0.3,4.0,24,18,-25,3,Orion,1
0.0,0.012,0.08,0.094,0.075, 33, 24, 78,12.1,0.317,0.19,0.844,1.24, 30,20, 53,16.0,0.5,0.27,0.641,0.909,25,20, 56,11.4,0.282,0.17,0.286,0.26,26,25,76,0.0,0.0978,0.06,0.0397,36,36,61,16.3,0.7,0.28,0.2,3.0,25,19,60,3,Orion,1
0.0,0.0292,0.1,0.237,0.477, 30, 27, 18,20.6,0.753,0.26,1.32,1.87, 25,14, 98,18.5,0.638,0.2,0.789,0.829,27,18,109,12.0,0.385,0.14,0.414,0.372,29,25,113,0.0,0.109,0.04,0.062,36,36,107,12.1,0.6,0.14,0.2,4.0,24,18,114,3,Orion,1
0.0,0.00974,0.04,0.0867,0.241, 33, 30, -5,42.2,1.35,0.37,1.93,2.93, 18,14, 92,49.7,1.81,0.38,2.2,2.33,26,18,113,35.8,1.2,0.31,1.28,1.64,29,25,-38,14.5,0.845,0.26,1.03,36,36,-45,53.6,3.0,0.4,0.7,7.0,21,18,103,4,Orion,2
8.0,0.0444,0.2,0.329,0.333, 39, 20, 11,13.9,0.134,0.07,0.326,0.633, 40,15,-19,10.9,0.266,0.15,0.42,0.553,33,22, -9,6.7,0.18,0.12,0.19,0.231,28,25,-20,0.0,0.126,0.1,0.12,36,36,-26,6.1,0.3,0.18,0.1,2.0,31,24,-37,3,Orion,1
7.8,0.0575,0.21,0.67,0.692, 42, 40, 29,13.1,0.32,0.15,0.753,0.873, 29,17, 90,12.4,0.293,0.15,0.371,0.54,24,21, 83,9.0,0.222,0.14,0.248,0.353,29,27,106,0.0,0.0923,0.07,0.0896,44,36,5,6.0,0.3,0.15,0.1,2.0,37,29,47,3,Orion,1
158.7,1.38,0.1,13.3,-2.63, 45, 27, 78,59.4,1.64,0.07,8.62,1.19, 61,40, 76,28.0,1.9,0.15,5.14,11.4,55,44, 27,14.9,0.452,0.05,0.649,1.13,58,30,12,9.8,0.0779,0.01,0.0807,51,36,21,10.0,0.7,0.16,0.5,4.0,55,47,15,4,Orion,1
68.0,1.13,5.78,1.26,1.76,  9,  8, 24,228.6,8.3,1.93,10.4,13.2, 16,14,116,366.2,14.9,2.24,14.9,19.4,19,18,125,362.8,13.1,2.34,13.0,14.8,25,25,82,249.7,8.8,2.55,9.19,36,36,50,943.9,50.0,3.58,10.0,10.0,20,18,-40,4,Orion,3
0.0,0.0056,0.02,0.0458,0.139, 35, 24, 88,12.8,0.181,0.07,0.435,0.699, 37,15, 69,21.8,0.608,0.24,0.832,1.06,31,19, 53,20.4,0.641,0.31,0.655,0.732,26,25,46,13.4,0.344,0.2,0.403,45,37,-29,20.5,1.0,0.46,0.4,3.0,23,23,12,4,Orion,2
0.0,0.00348,0.01,0.0261,0.705, 41, 20,-44,381.2,12.1,1.49,23.3,36.7, 20,18, 15,640.4,27.6,2.43,30.7,40.2,22,18,-24,645.7,23.8,2.79,23.6,26.5,25,25,7,380.9,13.4,2.71,13.5,36,36,-33,1388.0,80.0,5.18,20.0,10.0,21,18,-13,4,Orion,2
2.6,-0.0298,-0.15,-0.135,-0.00718, 35, 12, 40,7.2,0.193,0.08,0.414,0.543, 36,14,-39,7.0,0.209,0.08,0.242,0.271,24,18,-33,0.0,0.123,0.05,0.122,0.101,25,25,-26,0.0,0.0396,0.02,0.0205,36,36,39,6.5,0.3,0.07,0.1,4.0,25,18,-17,2,Orion,2
8.9,0.0528,0.17,0.455,0.796, 43, 23, 61,80.5,2.2,0.4,5.29,7.67, 36,16, 56,118.5,4.87,0.7,7.58,11.8,34,21, 61,97.0,3.45,0.6,4.12,5.55,39,25,56,59.0,2.3,0.51,2.75,48,36,60,135.2,8.0,0.76,3.0,10.0,36,19,55,4,Orion,2
2.3,-0.0192,-0.08,-0.0739,-0.0484, 43,  9, 70,25.0,0.849,0.38,1.53,2.3, 22,16,-19,35.1,1.33,0.54,1.52,2.03,23,18, -8,32.1,1.01,0.47,1.02,1.26,26,25,2,30.2,0.686,0.4,0.845,43,36,6,39.2,2.0,0.66,0.8,3.0,30,19,24,4,Orion,2
11.1,0.0982,0.16,0.518,0.59, 23, 19, 23,111.5,3.62,0.42,5.47,7.54, 18,15, 42,131.7,6.22,0.6,7.68,9.92,23,20, 29,90.2,4.41,0.52,4.38,5.07,25,25,20,44.9,3.34,0.71,3.4,36,36,77,130.4,7.0,0.57,2.0,10.0,22,18,18,4,Orion,2
0.0,0.00549,0.05,0.0825,0.462, 63, 56,104,12.3,0.305,0.15,1.31,2.98, 47,30, 29,11.8,0.479,0.19,0.989,2.09,41,29, 40,11.6,0.462,0.2,0.644,1.25,45,32,36,12.0,0.332,0.17,0.447,47,36,35,13.4,0.7,0.18,0.4,4.0,44,25,45,4,Orion,1
0.0,0.0303,0.13,0.432,0.433, 62, 49,-17,29.3,0.921,0.44,2.53,4.64, 31,20, -8,38.6,1.45,0.64,2.46,4.3,35,24,-14,31.1,1.07,0.54,1.29,2.06,36,27,-15,27.0,0.788,0.5,0.942,40,36,-3,41.5,2.0,0.84,1.0,3.0,33,26,-7,4,Orion,2
2.0,-0.0172,-0.08,-0.0766,-0.0121, 36, 11,103,26.4,0.965,0.26,1.89,2.64, 27,15, 85,39.0,2.32,0.48,3.04,3.92,25,21, 45,40.6,1.82,0.45,2.16,2.89,33,27,75,28.6,1.18,0.33,1.3,36,36,107,44.9,3.0,0.44,1.0,7.0,25,20,53,4,Orion,2
0.0,0.00173,0.01,0.0248,0.137, 72, 45,109,9.1,0.226,0.09,1.06,2.63, 62,31,-28,18.9,0.658,0.24,1.57,4.11,60,31,-26,23.2,0.826,0.35,1.25,3.06,59,34,-34,22.0,0.801,0.42,1.84,71,40,123,35.6,2.0,0.56,1.0,3.0,60,35,-36,4,Orion,2
0.0,0.0357,0.14,0.281,0.277, 29, 27,-43,12.5,0.348,0.16,0.542,0.598, 21,14,-35,13.1,0.411,0.2,0.483,0.509,24,18,-36,7.2,0.171,0.1,0.201,0.149,37,25,-38,0.0,0.0316,0.02,0.0256,36,36,12,6.6,0.4,0.18,0.1,2.0,30,18,-35,3,Orion,1
0.0,0.015,0.0,0.00119,0.00368,   ,   ,   ,14.4,0.477,0.18,2.07,4.24, 48,31,-13,21.5,1.14,0.35,2.28,4.65,40,28,-16,25.8,1.07,0.37,1.46,2.85,42,31,-12,21.6,0.8,0.32,1.17,47,36,3,43.7,3.0,0.6,2.0,5.0,42,29,-12,4,Orion,2
0.0,0.0424,0.06,0.325,0.106, 32, 24,104,20.9,0.622,0.11,1.12,1.26, 26,14,-47,20.3,0.699,0.14,0.807,0.831,24,18,-46,0.0,0.0344,0.01,0.0346,0.324,25,25,12,0.3,-0.0768,-0.02,-0.18,51,43,-29,11.7,0.6,0.13,0.2,4.0,22,18,123,2,Orion,2
9.0,0.0847,0.43,0.875,1.21, 39, 33, 94,16.6,0.384,0.18,1.16,2.25, 37,21,-14,15.4,0.669,0.26,1.03,1.67,42,18,-12,14.9,0.536,0.24,0.681,1.01,48,25,-11,10.1,0.302,0.15,0.346,59,36,-11,16.5,0.9,0.25,0.4,4.0,51,19,-7,4,Orion,1
1.8,-0.0233,-0.11,-0.172,-0.00626, 61, 16, 77,36.2,1.1,0.31,4.04,8.48, 37,27,-10,48.2,2.42,0.53,4.36,8.02,34,27,  0,44.2,1.53,0.38,1.92,3.16,36,29,-9,32.8,1.09,0.31,1.3,37,36,-2,62.4,4.0,0.57,2.0,7.0,30,25,-3,4,Orion,2
0.0,0.0362,0.23,0.574,0.716, 69, 64, 24,13.4,0.254,0.13,0.92,2.21, 61,21, 19,14.9,0.492,0.2,1.04,2.39,63,25, 13,16.6,0.549,0.27,0.755,1.6,61,27,13,15.4,0.486,0.28,0.89,65,36,13,22.1,0.8,0.21,0.4,4.0,70,23,10,4,Orion,2
0.0,0.0225,0.1,0.388,0.149, 89, 79,-30,15.4,0.537,0.2,2.46,6.59, 52,33, 41,13.0,0.795,0.25,1.92,5.22,47,37, 44,13.9,0.645,0.23,0.949,2.2,50,34,42,13.0,0.481,0.2,0.78,50,36,45,17.4,1.0,0.25,0.7,4.0,45,34,43,4,Orion,1
0.7,-0.238,-0.02,-1.9,-0.108, 52, 19,-29,45.8,0.966,0.05,2.88,4.41, 47,18,122,41.7,2.33,0.21,3.88,6.6,33,24,-41,28.0,1.11,0.15,1.21,1.73,29,26,-24,18.1,0.662,0.12,0.678,36,36,42,17.5,0.9,0.22,0.4,4.0,31,22,-39,4,Orion,2
0.0,0.00744,0.03,0.0925,0.34, 51, 39, 70,12.4,0.483,0.18,1.68,3.49, 38,25, 29,10.8,0.631,0.19,1.35,2.66,44,30, 22,11.1,0.567,0.2,0.728,1.29,40,28,29,9.9,0.412,0.17,0.571,47,36,19,11.5,0.8,0.2,0.4,4.0,31,27,97,4,Orion,1
191.2,1.41,0.12,10.4,17.7, 39, 20, 95,142.0,3.73,0.19,9.18,11.4, 35,16,-43,92.0,5.15,0.45,7.33,10.6,27,22,120,61.2,2.57,0.35,2.76,3.26,29,25,-41,27.3,1.18,0.22,1.15,36,36,-46,29.8,2.0,0.48,0.5,4.0,21,18,43,4,Orion,2
56.7,0.884,0.11,5.66,6.66, 29, 20, 51,56.3,2.06,0.14,2.41,3.51, 15,14, 35,31.5,1.77,0.18,2.25,2.62,28,18,  8,15.2,0.653,0.1,0.746,0.817,34,25,-25,0.0,0.0703,0.01,0.0218,36,36,29,7.8,0.3,0.08,0.1,4.0,31,18,13,3,Orion,1
7.0,0.0279,0.11,0.126,0.196, 40, 11, 32,11.9,0.304,0.13,0.675,0.875, 26,18,  2,11.8,0.375,0.15,0.526,0.65,34,18,-36,9.5,0.239,0.11,0.285,0.279,39,25,-32,0.0,0.101,0.06,0.0571,42,36,-24,7.3,0.4,0.14,0.1,3.0,38,18,-27,3,Orion,1
0.0,0.00226,0.03,0.0261,0.107, 62, 30, 73,7.1,0.16,0.13,0.435,0.585, 46,16,100,8.8,0.271,0.17,0.399,0.633,29,22, 91,6.0,0.219,0.14,0.237,0.32,30,25,62,0.0,0.137,0.09,0.133,45,36,52,8.2,0.5,0.16,0.2,3.0,32,21,48,3,Orion,1
0.1,-0.171,-0.01,-0.0571,0.121,   ,   ,   ,25.7,0.542,0.07,2.53,5.3, 58,32,117,24.6,0.837,0.14,1.4,2.56,50,19,114,19.6,0.483,0.11,0.584,0.846,40,25,108,12.9,0.243,0.06,0.214,36,36,104,12.3,0.8,0.19,0.4,4.0,42,28,97,4,Orion,1
14.3,0.0597,0.23,0.812,2.39, 62, 43, 62,34.2,0.76,0.29,2.48,5.32, 52,19, 57,25.7,1.02,0.35,1.89,3.9,53,21, 59,24.2,0.943,0.39,1.22,2.41,54,25,58,18.7,0.637,0.33,1.01,61,36,58,22.0,1.0,0.37,0.7,4.0,47,27,56,4,Orion,2
0.0,0.015,0.01,0.00219,-0.236,   ,   ,   ,0.0,0.136,0.08,0.394,0.448, 44,18, 59,10.7,0.397,0.19,0.551,0.674,33,18, 49,7.9,0.227,0.11,0.277,0.221,41,25,44,0.0,0.109,0.06,0.0477,36,36,41,14.2,0.8,0.23,0.3,4.0,39,18,44,3,Orion,1
0.0,0.046,0.21,0.369,0.184, 32, 26, 67,13.6,0.326,0.18,0.69,0.852, 24,17, 38,14.1,0.364,0.2,0.417,0.43,24,18, 36,7.8,0.198,0.13,0.198,0.183,25,25,44,0.0,0.0823,0.06,0.0426,36,36,2,7.2,0.4,0.21,0.1,2.0,22,18,28,3,Orion,1
0.0,0.0223,0.09,0.394,1.11, 98, 84,  2,10.7,0.337,0.14,1.46,4.12, 79,25, 43,9.7,0.313,0.12,0.592,1.6,75,20, 38,9.5,0.406,0.19,0.636,1.97,70,34,44,9.0,0.368,0.23,0.89,67,36,38,10.3,0.7,0.27,0.5,3.0,63,40,57,4,Orion,2
9.9,0.0523,0.11,0.171,0.279, 34,  9, 82,88.9,0.654,0.0,0.00362,0.687,   ,  ,   ,97.8,4.38,0.61,5.89,8.28,28,20,-50,66.6,2.38,0.41,2.36,2.33,25,25,-48,31.8,0.921,0.19,0.663,54,36,104,74.3,5.0,0.56,2.0,8.0,26,18,-41,3,Orion,2
170.9,0.461,0.04,6.31,41.4, 53, 49, 14,78.7,1.75,0.1,7.22,14.4, 49,28, 29,67.7,4.08,0.41,9.02,19.9,44,32, -8,59.0,2.44,0.37,3.18,5.76,38,31,-33,35.4,1.36,0.28,1.74,40,36,-6,33.4,2.0,0.47,0.8,4.0,39,22,105,4,Orion,2
0.0,0.00477,0.02,0.0699,0.307, 67, 49,  7,11.6,0.339,0.16,1.16,1.71, 42,23,-47,15.9,0.445,0.22,0.747,1.26,33,24, 98,10.9,0.377,0.23,0.445,0.714,33,27,88,9.2,0.27,0.2,0.294,40,36,115,12.4,0.6,0.3,0.3,2.0,34,25,70,4,Orion,1
0.0,0.0488,0.22,0.412,0.486, 31, 28, 69,14.9,0.363,0.15,0.866,1.29, 26,19, 42,14.9,0.498,0.17,0.606,0.693,26,18, 41,11.5,0.309,0.12,0.307,0.303,25,25,57,0.0,0.118,0.05,0.0689,36,36,38,12.5,0.6,0.15,0.2,4.0,24,18,45,3,Orion,1
0.0,0.0136,0.07,0.161,-0.251, 47, 38,  5,16.7,0.526,0.24,1.04,1.84, 25,16, 34,18.5,0.747,0.31,1.15,2.02,31,22, 20,16.8,0.607,0.29,0.698,1.12,33,26,26,13.4,0.401,0.22,0.458,37,36,82,21.2,1.0,0.39,0.5,3.0,27,22,-4,4,Orion,2
0.0,0.0179,0.06,0.114,0.217, 29, 20, 63,29.3,0.954,0.17,1.25,1.35, 17,14,117,45.8,1.4,0.18,1.7,1.46,26,18,116,16.1,0.705,0.1,0.761,0.646,30,25,87,0.0,0.0769,0.01,0.0457,36,36,-37,37.8,2.0,0.17,0.6,10.0,25,18,123,3,Orion,2
9.3,0.101,0.35,0.601,0.782, 28, 19,101,145.8,4.5,0.81,7.61,10.2, 24,14, 89,197.6,7.82,1.02,8.99,11.8,24,18, 92,154.2,4.95,0.73,5.24,5.59,28,25,92,78.4,3.01,0.59,3.29,38,36,97,243.8,10.0,1.19,4.0,10.0,24,18,99,4,Orion,2
0.0,0.0262,0.08,0.224,0.171, 32, 28,  9,33.6,0.912,0.16,1.95,2.83, 33,14,104,43.1,1.73,0.23,2.39,3.24,33,18,106,26.0,0.73,0.11,0.788,0.639,30,25,112,0.0,0.21,0.04,0.134,36,36,33,34.0,2.0,0.22,0.8,10.0,33,18,115,3,Orion,1
0.0,0.00173,0.01,0.0153,0.169, 44, 24, 36,8.8,0.236,0.12,0.477,0.575, 32,14,-47,11.6,0.422,0.22,0.53,0.672,27,18,125,9.7,0.267,0.16,0.304,0.324,34,25,129,0.0,0.139,0.09,0.0876,36,36,-42,9.4,0.5,0.22,0.2,2.0,27,18,-49,3,Orion,1
0.0,0.015,0.0,0.0114,0.42, 84, 35, 81,11.9,0.119,0.05,0.358,1.12, 66,16, 34,22.8,0.681,0.26,1.31,2.66,50,23, 39,26.7,0.886,0.4,1.13,1.99,42,27,35,22.2,0.711,0.38,1.0,45,36,37,41.1,2.0,0.59,1.0,3.0,43,24,43,4,Orion,2
0.0,0.00382,0.02,0.0487,-0.25, 52, 41, -8,0.0,0.0901,0.05,0.333,0.0716, 47,24,100,6.3,0.148,0.07,0.239,0.345,41,20,100,7.4,0.226,0.13,0.274,0.351,34,28,117,0.0,0.138,0.08,0.112,36,36,-43,11.4,0.5,0.19,0.2,3.0,44,19,-16,3,Orion,2
210.0,2.25,0.33,9.63,14.5, 22, 15,-45,120.0,4.74,0.41,7.96,11.2, 20,16,-35,51.2,2.98,0.39,3.22,4.08,21,18,-44,28.5,1.23,0.24,1.22,1.46,25,25,114,6.8,0.304,0.08,0.303,40,36,-43,7.9,0.4,0.12,0.1,4.0,31,18,-32,4,Orion,1
0.0,0.0406,0.16,0.367,0.447, 33, 30, 20,12.9,0.298,0.14,0.629,0.868, 28,15,  4,14.5,0.477,0.22,0.59,0.767,27,18, -5,9.7,0.326,0.18,0.36,0.384,31,25,-29,0.0,0.19,0.11,0.135,36,36,-27,10.3,0.7,0.28,0.2,2.0,26,18,-11,3,Orion,1
0.0,0.0104,0.03,0.112,0.243, 41, 34, 18,12.5,0.312,0.12,0.676,0.869, 32,15,118,12.8,0.4,0.14,0.589,0.685,38,18,126,12.3,0.418,0.17,0.483,0.483,35,25,121,0.0,0.174,0.07,0.0929,41,36,120,14.9,0.7,0.2,0.2,4.0,31,18,129,3,Orion,1
0.0,0.00881,0.15,0.135,-0.154, 67, 58,-21,0.0,0.129,0.11,0.747,2.18, 62,52, 88,0.0,0.264,0.16,0.628,1.63,52,34, 96,6.3,0.234,0.16,0.316,0.53,55,27,103,6.1,0.201,0.16,0.273,55,36,98,10.5,0.5,0.14,0.2,3.0,59,20,98,3,Orion,1
0.2,-0.0259,-0.03,-0.0909,-0.0598, 33,  9, 25,15.0,0.292,0.05,0.855,0.866, 39,19,116,21.6,0.792,0.15,1.2,1.63,29,23,-41,15.3,0.459,0.11,0.509,0.512,32,25,-48,7.6,0.175,0.05,0.123,36,36,-33,13.7,0.7,0.16,0.2,4.0,27,19,28,4,Orion,1
0.0,0.00521,0.02,0.0312,0.148, 27, 20, 89,20.0,0.593,0.13,0.724,1.02, 16,14, 28,40.6,1.79,0.29,2.24,2.67,27,18,123,18.6,1.1,0.21,1.26,1.44,34,25,120,9.0,0.908,0.22,0.837,36,36,2,31.6,2.0,0.22,0.5,10.0,19,18,120,4,Orion,2
0.0,0.0247,0.14,0.308,0.0575, 46, 43, 99,24.9,0.772,0.29,1.47,2.37, 27,14,119,30.1,1.2,0.35,1.56,2.39,29,18,120,28.2,0.92,0.31,1.03,1.3,32,25,127,18.5,0.523,0.2,0.449,39,36,-44,41.2,2.0,0.44,0.9,5.0,32,21,121,4,Orion,2
0.0,0.0275,0.18,0.335,-0.139, 50, 38,129,6.6,0.16,0.08,0.47,0.536, 48,17,116,6.7,0.246,0.11,0.349,0.539,35,18,124,6.7,0.179,0.09,0.201,0.238,33,25,122,0.0,0.0737,0.04,0.0476,36,36,123,6.9,0.3,0.1,0.1,3.0,30,18,127,3,Orion,1
0.4,-0.00329,-0.02,-0.0266,0.129, 43, 21, 93,0.0,0.142,0.06,0.467,0.449, 29,28, 46,14.7,0.454,0.18,0.535,0.735,25,18,112,14.5,0.514,0.24,0.617,0.799,39,25,113,8.5,0.438,0.24,0.63,44,39,126,24.7,1.0,0.37,0.5,4.0,32,20,109,4,Orion,2
0.0,0.0119,0.05,0.158,0.597, 51, 46, 30,19.2,0.574,0.23,1.86,3.49, 33,24,-12,18.7,0.721,0.24,1.13,1.98,34,21, -3,17.2,0.569,0.21,0.656,0.982,35,25,-12,12.1,0.355,0.15,0.369,43,36,-26,19.1,1.0,0.23,0.4,4.0,35,20,0,4,Orion,1
0.0,0.0116,0.05,0.0843,0.0667, 28, 25,-15,6.1,0.106,0.02,0.27,0.575, 37,16, 15,13.6,0.87,0.13,1.41,1.99,37,21,127,8.1,0.443,0.07,0.519,0.673,37,25,118,0.0,0.237,0.05,0.193,39,36,-34,12.3,1.0,0.12,0.4,10.0,29,20,-16,3,Orion,2
0.0,0.00174,0.01,0.026,0.16, 67, 53,100,10.4,0.324,0.16,1.63,4.51, 46,45, 10,10.6,0.44,0.21,0.963,2.45,40,34,103,10.8,0.429,0.25,0.626,1.49,41,39,124,10.5,0.372,0.26,0.641,43,39,0,14.9,0.9,0.38,0.5,2.0,38,35,57,4,Orion,1
19.0,0.0974,0.09,0.572,0.716, 36, 16, 50,20.6,0.578,0.12,1.29,1.78, 36,14, 63,12.6,0.584,0.16,0.651,1.0,23,18, 85,9.4,0.44,0.15,0.474,0.611,29,25,90,6.4,0.228,0.1,0.257,38,36,114,6.9,0.4,0.16,0.2,3.0,23,23,124,4,Orion,1
0.0,-0.015,0.0,-0.001,0.0609,   ,   ,   ,6.8,0.235,0.0,0.001,0.426,   ,  ,   ,17.9,0.492,0.08,0.751,1.1,36,20, 69,11.0,0.204,0.04,0.248,0.137,42,25,57,0.0,0.091,0.02,0.0203,42,36,-47,15.4,0.7,0.09,0.3,8.0,26,25,53,2,Orion,1
9.4,0.121,0.21,0.372,0.488, 24, 10, 88,16.5,0.461,0.14,0.597,0.632, 17,14,106,13.5,0.319,0.1,0.324,0.22,20,18,-49,7.0,0.188,0.07,0.187,0.101,25,25,-46,0.0,0.055,0.02,0.0132,36,36,5,7.8,0.4,0.14,0.1,3.0,21,18,128,3,Orion,1
0.0,0.0249,0.12,0.22,0.16, 34, 29, 87,40.2,1.2,0.28,2.08,2.9, 25,14,115,61.7,2.54,0.42,2.99,4.12,25,18,109,44.9,1.72,0.33,1.7,1.77,25,25,116,29.4,1.14,0.28,1.12,36,36,102,63.3,4.0,0.44,1.0,9.0,25,18,106,4,Orion,2
0.0,0.00599,0.05,0.0841,0.339, 60, 48, 54,28.3,0.766,0.43,2.58,5.37, 34,25,121,45.3,2.58,1.06,4.81,10.3,34,28, 77,57.0,2.63,1.13,3.44,6.39,38,30,56,51.1,1.8,0.88,3.01,47,36,31,130.4,9.0,2.02,4.0,5.0,36,27,50,4,Orion,2
0.0,0.0239,0.09,0.127,0.00997, 29, 16,120,19.9,0.681,0.14,1.14,1.35, 24,14, 67,26.3,1.65,0.26,1.81,2.16,22,18,101,18.5,0.823,0.15,0.817,0.817,25,25,56,9.7,0.461,0.1,0.555,46,36,65,30.2,2.0,0.24,0.6,9.0,23,18,68,4,Orion,2
1.1,-0.0112,-0.05,-0.08,-0.00953, 39, 19, 80,8.1,0.2,0.1,0.493,0.517, 33,17,120,10.1,0.262,0.13,0.329,0.424,26,19,-49,8.1,0.22,0.13,0.235,0.275,29,25,5,0.0,0.128,0.08,0.0815,36,36,29,8.4,0.4,0.19,0.1,2.0,30,18,24,3,Orion,1
0.0,0.021,0.14,0.263,0.605, 48, 42, 61,8.2,0.137,0.08,0.467,0.649, 48,21, 77,12.4,0.362,0.18,0.533,0.806,29,22, 40,9.7,0.301,0.17,0.325,0.431,30,25,48,0.0,0.143,0.08,0.0991,36,36,48,10.9,0.6,0.21,0.2,3.0,27,21,45,3,Orion,1
0.0,0.0218,0.07,0.302,0.44, 59, 46,-14,14.5,0.423,0.14,2.11,4.86, 51,39,-46,8.9,0.378,0.12,0.837,1.59,43,32, 17,8.5,0.289,0.11,0.35,0.573,35,28,-46,0.0,0.198,0.08,0.233,37,36,95,8.0,0.4,0.11,0.2,4.0,40,30,72,3,Orion,1
0.0,0.00191,0.01,0.0198,-0.142, 47, 29, 96,9.0,0.228,0.13,0.568,0.796, 41,15, 59,13.6,0.412,0.25,0.512,0.679,27,18, 71,10.5,0.385,0.28,0.418,0.457,30,25,65,6.2,0.261,0.23,0.258,36,36,65,13.2,0.8,0.43,0.3,2.0,29,20,71,4,Orion,1
0.0,0.0249,0.04,0.367,1.91, 68, 50, 63,39.9,1.13,0.26,3.23,6.4, 35,19, 68,42.3,1.76,0.4,2.94,5.53,38,22, 81,44.0,1.45,0.42,1.81,3.09,46,25,85,27.0,0.881,0.32,1.02,45,36,84,43.4,2.0,0.49,1.0,4.0,46,23,86,4,Orion,2
32.8,0.0903,0.09,0.737,1.53, 66, 18, 84,29.3,0.628,0.14,1.79,2.58, 57,16, 89,16.8,0.904,0.27,2.15,4.54,49,34, 99,12.3,0.643,0.25,0.934,1.96,44,36,113,11.0,0.462,0.22,0.695,44,36,115,10.9,0.7,0.25,0.4,3.0,39,34,-9,4,Orion,1
3.4,-0.0232,-0.25,-0.294,0.15, 60, 37, -8,8.4,0.237,0.2,1.2,3.13, 47,43, 13,8.7,0.351,0.24,0.837,2.13,43,39,-38,7.4,0.289,0.2,0.419,0.927,40,39,-31,6.6,0.212,0.17,0.347,45,40,-8,8.6,0.5,0.18,0.3,3.0,42,36,22,4,Orion,1
7.5,0.00192,0.01,0.00209,0.268,  8,  8,-50,24.1,0.692,0.43,1.97,3.43, 28,23,-31,20.8,0.74,0.44,1.09,1.83,29,22,-28,16.8,0.571,0.39,0.63,0.893,31,25,-32,13.1,0.358,0.3,0.435,42,36,126,15.6,0.8,0.42,0.3,2.0,30,20,-29,4,Orion,1
0.0,0.0174,0.01,0.00931,-0.201,   ,   ,   ,7.7,0.215,0.1,0.527,0.572, 31,18, 40,6.8,0.23,0.09,0.316,0.314,33,18, 37,0.0,0.18,0.07,0.203,0.159,33,25,53,0.0,0.0669,0.03,0.0408,36,36,38,12.7,1.0,0.3,0.4,4.0,38,18,38,2,Orion,1
0.0,0.0128,0.08,0.184,-0.109, 63, 49, 67,22.1,0.557,0.27,1.36,2.59, 35,16,-29,34.2,1.29,0.56,2.28,4.51,31,28,-21,38.3,1.52,0.75,1.97,3.76,34,33,-47,36.5,1.16,0.65,1.72,40,39,-29,72.7,4.0,1.36,2.0,3.0,34,31,63,4,Orion,2
0.0,0.0142,0.08,0.118,0.113, 37, 24,-24,12.6,0.264,0.14,0.534,0.803, 30,14,-21,14.6,0.414,0.2,0.507,0.647,26,18,-18,9.4,0.233,0.13,0.266,0.273,34,25,-19,0.0,0.124,0.07,0.0635,36,36,-20,9.4,0.5,0.18,0.2,3.0,28,18,-23,3,Orion,1
0.0,0.00186,0.01,0.00778,0.204, 47,  9,105,14.5,0.372,0.15,0.887,1.31, 33,16,102,10.8,0.353,0.11,0.485,0.497,32,18,108,8.3,0.232,0.08,0.25,0.194,29,25,102,0.0,0.077,0.03,0.0385,36,36,82,9.0,0.5,0.1,0.2,5.0,28,18,114,3,Orion,1
0.0,0.00583,0.01,0.0505,0.134, 39, 25,   ,9.8,0.242,0.08,0.516,0.573, 30,15,-39,19.1,0.421,0.14,0.449,0.298,21,18,-44,10.6,0.271,0.11,0.269,0.181,25,25,-36,0.0,0.0798,0.04,0.0343,36,36,-46,13.8,0.7,0.23,0.2,3.0,23,18,-33,3,Orion,1
19.7,0.0963,0.03,0.785,3.68, 55, 19, 79,37.5,0.634,0.07,1.87,2.49, 51,17, 57,22.5,1.69,0.27,2.79,4.66,34,23, 62,23.9,1.17,0.27,1.44,2.25,39,26,81,15.0,0.715,0.22,0.875,38,36,48,14.5,1.0,0.3,0.4,3.0,33,23,57,4,Orion,2
